order_id,date,product,category,region,state,quantity,unit_price,discount_pct,total_value,freight,payment_method,customer_id,status
PED-20240100184,2024-01-23,Smartphone,Eletrônicos,Norte,TO,4,2156.89,0.0,8627.55,0.0,Transferência,CLI-01215,Entregue
PED-20240100185,2024-01-23,Smartphone,Eletrônicos,Norte,AM,3,2157.46,0.0,6472.38,0.0,Cartão de Crédito,CLI-00254,Entregue
PED-20240100186,2024-01-23,Micro-ondas,Eletrodomésticos,Sul,PR,2,724.35,0.0,1448.7,0.0,Boleto,CLI-00569,Entregue
PED-20240100187,2024-01-23,Micro-ondas,Eletrodomésticos,Nordeste,RN,2,885.23,0.15,1504.9,0.0,Transferência,CLI-01168,Entregue
PED-20240100188,2024-01-23,Notebook,Informática,Sudeste,SP,5,4117.95,0.0,20589.74,0.0,Boleto,CLI-01101,Processando
PED-20240100189,2024-01-24,Smartphone,Eletrônicos,Sudeste,RJ,5,2763.47,0.05,13126.49,0.0,Transferência,CLI-00380,Entregue
PED-20240100190,2024-01-24,TV,Eletrodomésticos,Sudeste,RJ,3,4005.37,0.05,11415.29,0.0,Boleto,CLI-00835,Entregue
PED-20240100191,2024-01-24,Notebook,Informática,Nordeste,PE,4,3973.93,0.0,15895.71,0.0,PIX,CLI-01444,Entregue
PED-20240100192,2024-01-24,Smartwatch,Acessórios,Centro-Oeste,DF,1,1138.12,0.0,1138.12,0.0,Cartão de Débito,CLI-01230,Entregue
PED-20240100193,2024-01-24,Smartwatch,Acessórios,Norte,PA,5,1166.62,0.05,5541.45,0.0,Cartão de Crédito,CLI-00975,Entregue
PED-20240100194,2024-01-25,Câmera,Eletrônicos,Sul,RS,4,3365.21,0.05,12787.8,0.0,Cartão de Crédito,CLI-00245,Entregue
PED-20240100195,2024-01-25,Tablet,Eletrônicos,Norte,AC,5,2057.89,0.15,8746.03,0.0,Boleto,CLI-00133,Cancelado
PED-20240100196,2024-01-25,Câmera,Eletrônicos,Sul,SC,2,3291.16,0.05,6253.21,0.0,Cartão de Débito,CLI-01486,Entregue
PED-20240100197,2024-01-25,TV,Eletrodomésticos,Nordeste,PB,4,3348.9,0.15,11386.27,0.0,Cartão de Débito,CLI-00993,Entregue
PED-20240100198,2024-01-26,Geladeira,Eletrodomésticos,Nordeste,CE,4,3706.13,0.0,14824.5,0.0,Boleto,CLI-01287,Entregue
PED-20240100199,2024-01-26,Tablet,Eletrônicos,Sudeste,SP,1,1978.37,0.05,1879.45,0.0,Boleto,CLI-00784,Entregue
PED-20240100200,2024-01-26,Micro-ondas,Eletrodomésticos,Nordeste,CE,3,829.27,0.0,2487.82,0.0,Transferência,CLI-01009,Em trânsito
PED-20240100201,2024-01-26,TV,Eletrodomésticos,Sul,SC,4,3489.76,0.0,13959.05,0.0,Transferência,CLI-01120,Entregue
PED-20240100202,2024-01-26,Smartphone,Eletrônicos,Sudeste,ES,1,2412.72,0.0,2412.72,0.0,Cartão de Débito,CLI-00942,Em trânsito
PED-20240100203,2024-01-26,Smartphone,Eletrônicos,Sudeste,RJ,5,2619.56,0.0,13097.79,0.0,Boleto,CLI-01007,Em trânsito
PED-20240100204,2024-01-26,Console,Games,Sul,SC,4,2789.46,0.0,11157.85,0.0,Cartão de Débito,CLI-01352,Entregue
PED-20240100205,2024-01-27,Geladeira,Eletrodomésticos,Centro-Oeste,MS,4,4278.44,0.0,17113.77,0.0,Cartão de Débito,CLI-00540,Entregue
PED-20240100206,2024-01-27,TV,Eletrodomésticos,Centro-Oeste,MS,5,3685.31,0.0,18426.56,0.0,Cartão de Crédito,CLI-01210,Entregue
PED-20240100207,2024-01-27,Smartphone,Eletrônicos,Sul,SC,3,2732.17,0.1,7376.85,0.0,PIX,CLI-00780,Entregue
PED-20240100208,2024-01-27,Notebook,Informática,Norte,RO,3,4381.1,0.0,13143.31,0.0,Boleto,CLI-00481,Entregue
PED-20240100209,2024-01-27,Smartwatch,Acessórios,Centro-Oeste,DF,1,1332.82,0.0,1332.82,0.0,Cartão de Crédito,CLI-01103,Entregue
PED-20240100210,2024-01-27,Câmera,Eletrônicos,Sudeste,ES,4,3265.33,0.05,12408.24,0.0,Cartão de Débito,CLI-01205,Entregue
PED-20240100211,2024-01-27,Smartphone,Eletrônicos,Nordeste,AL,5,2417.73,0.1,10879.77,0.0,Cartão de Débito,CLI-00205,Entregue
PED-20240100212,2024-01-27,Fone de Ouvido,Acessórios,Nordeste,SE,5,382.7,0.15,1626.49,0.0,Transferência,CLI-00614,Entregue
PED-20240100213,2024-01-27,Câmera,Eletrônicos,Norte,PA,4,3330.03,0.0,13320.11,0.0,Transferência,CLI-00439,Em trânsito
PED-20240100214,2024-01-27,Smartwatch,Acessórios,Nordeste,BA,3,1378.64,0.05,3929.13,0.0,Transferência,CLI-00189,Em trânsito
PED-20240100215,2024-01-27,Micro-ondas,Eletrodomésticos,Sudeste,MG,3,696.14,0.1,1879.59,0.0,Boleto,CLI-00712,Entregue
PED-20240100216,2024-01-28,Notebook,Informática,Nordeste,PI,3,4409.43,0.1,11905.46,0.0,Cartão de Débito,CLI-00824,Entregue
PED-20240100217,2024-01-28,Smartwatch,Acessórios,Centro-Oeste,MS,5,1085.02,0.0,5425.08,0.0,Transferência,CLI-00383,Entregue
PED-20240100218,2024-01-28,Micro-ondas,Eletrodomésticos,Norte,PA,4,744.3,0.15,2530.64,0.0,Transferência,CLI-00889,Entregue
PED-20240100219,2024-01-28,Micro-ondas,Eletrodomésticos,Sudeste,RJ,3,791.0,0.0,2372.99,0.0,PIX,CLI-00892,Entregue
PED-20240100220,2024-01-28,Console,Games,Nordeste,PE,2,3090.61,0.0,6181.22,0.0,Boleto,CLI-00526,Em trânsito
PED-20240100221,2024-01-28,Micro-ondas,Eletrodomésticos,Sul,SC,2,707.25,0.0,1414.51,0.0,PIX,CLI-00951,Entregue
PED-20240100222,2024-01-28,TV,Eletrodomésticos,Centro-Oeste,MS,4,3654.27,0.0,14617.07,0.0,PIX,CLI-00280,Entregue
PED-20240100223,2024-01-29,Smartphone,Eletrônicos,Nordeste,PB,5,2256.99,0.0,11284.94,0.0,Cartão de Débito,CLI-00041,Processando
PED-20240100224,2024-01-29,Smartphone,Eletrônicos,Sudeste,MG,5,2348.48,0.0,11742.42,0.0,Cartão de Débito,CLI-00745,Cancelado
PED-20240100225,2024-01-29,Notebook,Informática,Norte,TO,2,4143.66,0.1,7458.58,0.0,Cartão de Crédito,CLI-01069,Entregue
PED-20240100226,2024-01-29,Micro-ondas,Eletrodomésticos,Centro-Oeste,MT,4,892.3,0.0,3569.18,0.0,PIX,CLI-00675,Entregue
PED-20240100227,2024-01-29,Micro-ondas,Eletrodomésticos,Norte,TO,2,904.52,0.0,1809.04,0.0,Boleto,CLI-00439,Entregue
PED-20240100228,2024-01-30,Smartwatch,Acessórios,Norte,AC,3,1330.64,0.0,3991.93,0.0,PIX,CLI-01433,Entregue
PED-20240100229,2024-01-30,Notebook,Informática,Nordeste,PI,4,4466.05,0.0,17864.21,0.0,Boleto,CLI-00744,Processando
PED-20240100230,2024-01-30,TV,Eletrodomésticos,Nordeste,PB,1,3652.67,0.1,3287.4,0.0,Cartão de Crédito,CLI-01415,Entregue
PED-20240100231,2024-01-30,Fone de Ouvido,Acessórios,Nordeste,PI,4,329.97,0.15,1121.91,0.0,Cartão de Crédito,CLI-01096,Entregue
PED-20240100232,2024-01-30,Fone de Ouvido,Acessórios,Norte,AC,1,393.03,0.05,373.38,75.29,PIX,CLI-00185,Cancelado
PED-20240100233,2024-01-30,Fone de Ouvido,Acessórios,Nordeste,MA,2,393.67,0.15,669.24,0.0,Cartão de Débito,CLI-00070,Entregue
PED-20240100234,2024-01-30,Smartwatch,Acessórios,Sudeste,ES,4,1285.3,0.0,5141.2,0.0,Cartão de Crédito,CLI-00329,Entregue
PED-20240100235,2024-01-30,Smartwatch,Acessórios,Centro-Oeste,DF,3,1171.51,0.15,2987.36,0.0,PIX,CLI-00929,Em trânsito
PED-20240100236,2024-01-30,Smartphone,Eletrônicos,Sudeste,RJ,4,2718.26,0.0,10873.06,0.0,Boleto,CLI-01287,Entregue
PED-20240100237,2024-01-30,Smartwatch,Acessórios,Nordeste,PE,1,1076.82,0.1,969.13,0.0,Boleto,CLI-01217,Entregue
PED-20240100238,2024-01-31,Console,Games,Nordeste,SE,4,3113.74,0.0,12454.98,0.0,Transferência,CLI-00671,Entregue
PED-20240100239,2024-01-31,Smartwatch,Acessórios,Sul,RS,4,1152.34,0.05,4378.88,0.0,Transferência,CLI-00460,Em trânsito
PED-20240100240,2024-01-31,Smartphone,Eletrônicos,Sudeste,RJ,1,2855.6,0.0,2855.6,0.0,Boleto,CLI-00102,Entregue
PED-20240100241,2024-01-31,Console,Games,Centro-Oeste,MS,5,2598.53,0.0,12992.66,0.0,Boleto,CLI-01162,Processando
PED-20240100242,2024-01-31,Notebook,Informática,Sudeste,ES,4,4941.8,0.05,18778.83,0.0,Boleto,CLI-00391,Entregue
PED-20240200243,2024-02-01,Smartwatch,Acessórios,Nordeste,SE,4,1066.87,0.0,4267.49,0.0,PIX,CLI-01489,Entregue
PED-20240200244,2024-02-01,Fone de Ouvido,Acessórios,Norte,PA,4,380.71,0.0,1522.83,0.0,PIX,CLI-00483,Entregue
PED-20240200245,2024-02-01,Micro-ondas,Eletrodomésticos,Norte,PA,3,819.9,0.15,2090.74,0.0,Cartão de Crédito,CLI-00961,Entregue
PED-20240200246,2024-02-01,Tablet,Eletrônicos,Nordeste,AL,2,1915.2,0.15,3255.84,0.0,Transferência,CLI-00525,Entregue
PED-20240200247,2024-02-01,Notebook,Informática,Sudeste,SP,1,4274.36,0.0,4274.36,0.0,PIX,CLI-01242,Entregue
PED-20240200248,2024-02-01,Micro-ondas,Eletrodomésticos,Sudeste,SP,3,801.09,0.05,2283.11,0.0,Cartão de Débito,CLI-01375,Entregue
PED-20240200249,2024-02-01,Câmera,Eletrônicos,Sul,PR,1,3277.27,0.0,3277.27,0.0,Cartão de Débito,CLI-00695,Entregue
PED-20240200250,2024-02-01,TV,Eletrodomésticos,Sul,RS,3,3720.77,0.05,10604.19,0.0,Cartão de Crédito,CLI-00642,Entregue
PED-20240200251,2024-02-01,Smartphone,Eletrônicos,Sul,SC,3,2685.87,0.05,7654.72,0.0,PIX,CLI-01256,Entregue
PED-20240200252,2024-02-01,Smartwatch,Acessórios,Centro-Oeste,MT,4,1341.36,0.0,5365.45,0.0,Cartão de Débito,CLI-00310,Entregue
PED-20240200253,2024-02-01,Geladeira,Eletrodomésticos,Norte,AM,2,3757.26,0.0,7514.52,0.0,Cartão de Débito,CLI-00533,Entregue
PED-20240200254,2024-02-02,Tablet,Eletrônicos,Norte,AC,1,2067.41,0.05,1964.04,0.0,PIX,CLI-01453,Entregue
PED-20240200255,2024-02-02,Geladeira,Eletrodomésticos,Norte,AC,4,3711.74,0.15,12619.91,0.0,Cartão de Crédito,CLI-00716,Em trânsito
PED-20240200256,2024-02-02,Notebook,Informática,Sul,SC,2,4952.19,0.15,8418.72,0.0,PIX,CLI-01154,Entregue
PED-20240200257,2024-02-02,Micro-ondas,Eletrodomésticos,Sul,PR,1,806.24,0.1,725.62,0.0,Cartão de Crédito,CLI-00505,Entregue
PED-20240200258,2024-02-02,TV,Eletrodomésticos,Sudeste,MG,1,3273.5,0.15,2782.47,0.0,PIX,CLI-01210,Entregue
PED-20240200259,2024-02-02,Notebook,Informática,Nordeste,CE,1,3934.44,0.15,3344.27,0.0,Cartão de Débito,CLI-01287,Entregue
PED-20240200260,2024-02-02,Smartwatch,Acessórios,Centro-Oeste,DF,3,1369.12,0.15,3491.25,0.0,Cartão de Débito,CLI-00666,Entregue
PED-20240200261,2024-02-02,Micro-ondas,Eletrodomésticos,Sul,RS,1,872.37,0.0,872.37,0.0,Cartão de Crédito,CLI-00145,Entregue
PED-20240200262,2024-02-02,Geladeira,Eletrodomésticos,Centro-Oeste,MS,1,4072.56,0.0,4072.56,0.0,Cartão de Débito,CLI-00183,Entregue
PED-20240200263,2024-02-02,Smartphone,Eletrônicos,Sul,RS,4,2709.62,0.0,10838.48,0.0,Boleto,CLI-00247,Entregue
PED-20240200264,2024-02-03,Smartwatch,Acessórios,Norte,TO,4,1284.92,0.0,5139.68,0.0,Transferência,CLI-00269,Cancelado
PED-20240200265,2024-02-03,Câmera,Eletrônicos,Sudeste,MG,5,2911.88,0.05,13831.41,0.0,Cartão de Débito,CLI-00550,Em trânsito
PED-20240200266,2024-02-03,Micro-ondas,Eletrodomésticos,Centro-Oeste,MS,1,861.56,0.0,861.56,0.0,Cartão de Débito,CLI-01292,Entregue
PED-20240200267,2024-02-03,Console,Games,Sudeste,SP,5,2667.07,0.05,12668.56,0.0,Boleto,CLI-01015,Entregue
PED-20240200268,2024-02-03,Geladeira,Eletrodomésticos,Centro-Oeste,DF,3,4159.96,0.0,12479.87,0.0,Cartão de Débito,CLI-00616,Cancelado
PED-20240200269,2024-02-03,Tablet,Eletrônicos,Sul,PR,3,1984.43,0.1,5357.96,0.0,Transferência,CLI-00098,Entregue
PED-20240200270,2024-02-03,Geladeira,Eletrodomésticos,Sudeste,SP,5,3705.62,0.05,17601.68,0.0,Cartão de Débito,CLI-01354,Entregue
PED-20240200271,2024-02-03,Micro-ondas,Eletrodomésticos,Nordeste,RN,3,820.54,0.1,2215.45,0.0,Cartão de Débito,CLI-00368,Entregue
PED-20240200272,2024-02-03,Tablet,Eletrônicos,Norte,AM,1,1754.78,0.15,1491.56,0.0,Transferência,CLI-01483,Entregue
PED-20240200273,2024-02-03,TV,Eletrodomésticos,Norte,RR,3,3333.4,0.0,10000.2,0.0,Cartão de Crédito,CLI-01238,Entregue
PED-20240200274,2024-02-04,Smartwatch,Acessórios,Sudeste,ES,5,1026.45,0.05,4875.64,0.0,Boleto,CLI-01344,Entregue
PED-20240200275,2024-02-04,TV,Eletrodomésticos,Norte,AP,4,3887.22,0.15,13216.55,0.0,Cartão de Débito,CLI-00621,Entregue
PED-20240200276,2024-02-04,Micro-ondas,Eletrodomésticos,Centro-Oeste,MT,4,873.11,0.0,3492.46,0.0,Cartão de Crédito,CLI-00391,Entregue
PED-20240200277,2024-02-04,Notebook,Informática,Sudeste,RJ,1,4107.46,0.15,3491.34,0.0,Boleto,CLI-00893,Entregue
PED-20240200278,2024-02-04,Geladeira,Eletrodomésticos,Sul,RS,3,4539.85,0.0,13619.55,0.0,Cartão de Crédito,CLI-00239,Entregue
PED-20240200279,2024-02-04,Tablet,Eletrônicos,Sul,PR,4,2050.49,0.05,7791.85,0.0,Cartão de Débito,CLI-01199,Entregue
PED-20240200280,2024-02-05,Fone de Ouvido,Acessórios,Sul,SC,5,384.59,0.05,1826.81,0.0,Cartão de Crédito,CLI-00211,Entregue
PED-20240200281,2024-02-05,Console,Games,Norte,TO,4,2999.15,0.1,10796.92,0.0,PIX,CLI-00076,Entregue
PED-20240200282,2024-02-05,TV,Eletrodomésticos,Norte,AC,5,3595.59,0.1,16180.16,0.0,Cartão de Débito,CLI-00475,Cancelado
PED-20240200283,2024-02-05,Smartphone,Eletrônicos,Centro-Oeste,DF,4,2557.3,0.1,9206.29,0.0,Cartão de Débito,CLI-00970,Entregue
PED-20240200284,2024-02-05,Notebook,Informática,Norte,RR,3,4430.24,0.05,12626.18,0.0,PIX,CLI-01488,Entregue
PED-20240200285,2024-02-06,Fone de Ouvido,Acessórios,Norte,RO,4,321.87,0.0,1287.48,0.0,PIX,CLI-01234,Entregue
PED-20240200286,2024-02-06,TV,Eletrodomésticos,Sul,SC,4,3982.79,0.15,13541.5,0.0,PIX,CLI-00968,Entregue
PED-20240200287,2024-02-06,Tablet,Eletrônicos,Centro-Oeste,GO,3,1902.98,0.0,5708.93,0.0,Boleto,CLI-00355,Entregue
PED-20240200288,2024-02-06,Fone de Ouvido,Acessórios,Sul,PR,4,308.09,0.05,1170.76,0.0,Cartão de Débito,CLI-00622,Cancelado
PED-20240200289,2024-02-06,Fone de Ouvido,Acessórios,Sul,PR,1,402.42,0.0,402.42,72.26,Boleto,CLI-00358,Entregue
PED-20240200290,2024-02-06,Geladeira,Eletrodomésticos,Sudeste,SP,3,4112.58,0.1,11103.97,0.0,Transferência,CLI-00459,Entregue
PED-20240200291,2024-02-07,TV,Eletrodomésticos,Nordeste,RN,3,3782.84,0.1,10213.68,0.0,Boleto,CLI-01414,Entregue
PED-20240200292,2024-02-07,Geladeira,Eletrodomésticos,Centro-Oeste,DF,1,4737.56,0.05,4500.68,0.0,Cartão de Crédito,CLI-00217,Em trânsito
PED-20240200293,2024-02-07,Micro-ondas,Eletrodomésticos,Centro-Oeste,DF,5,690.07,0.0,3450.36,0.0,Cartão de Crédito,CLI-00421,Entregue
PED-20240200294,2024-02-07,Câmera,Eletrônicos,Sul,PR,3,3399.84,0.1,9179.56,0.0,Cartão de Crédito,CLI-00316,Entregue
PED-20240200295,2024-02-07,Câmera,Eletrônicos,Nordeste,CE,1,3534.65,0.05,3357.92,0.0,Cartão de Crédito,CLI-00503,Processando
PED-20240200296,2024-02-07,TV,Eletrodomésticos,Nordeste,PB,5,3154.82,0.0,15774.12,0.0,Cartão de Débito,CLI-00739,Entregue
PED-20240200297,2024-02-07,Fone de Ouvido,Acessórios,Sul,PR,4,380.16,0.0,1520.63,0.0,Cartão de Débito,CLI-00839,Em trânsito
PED-20240200298,2024-02-08,TV,Eletrodomésticos,Centro-Oeste,MT,1,3439.71,0.0,3439.71,0.0,Transferência,CLI-00143,Entregue
PED-20240200299,2024-02-08,Notebook,Informática,Nordeste,RN,4,5150.63,0.0,20602.5,0.0,Cartão de Débito,CLI-00076,Entregue
PED-20240200300,2024-02-08,Tablet,Eletrônicos,Centro-Oeste,DF,5,2055.24,0.05,9762.38,0.0,Transferência,CLI-00624,Entregue
PED-20240200301,2024-02-08,Câmera,Eletrônicos,Nordeste,BA,3,3584.2,0.1,9677.34,0.0,Cartão de Débito,CLI-00914,Cancelado
PED-20240200302,2024-02-08,Fone de Ouvido,Acessórios,Centro-Oeste,MS,3,390.71,0.15,996.3,0.0,Boleto,CLI-00618,Entregue
PED-20240200303,2024-02-08,Notebook,Informática,Sudeste,MG,4,4803.88,0.15,16333.2,0.0,Transferência,CLI-01108,Em trânsito
PED-20240200304,2024-02-08,Smartwatch,Acessórios,Sul,RS,5,1218.64,0.1,5483.89,0.0,Boleto,CLI-00048,Entregue
PED-20240200305,2024-02-08,Smartphone,Eletrônicos,Centro-Oeste,MT,2,2749.17,0.0,5498.34,0.0,Transferência,CLI-00227,Entregue
PED-20240200306,2024-02-08,Smartphone,Eletrônicos,Nordeste,PB,5,2390.86,0.0,11954.28,0.0,Cartão de Crédito,CLI-00920,Em trânsito
PED-20240200307,2024-02-08,Smartwatch,Acessórios,Centro-Oeste,DF,4,1142.03,0.0,4568.13,0.0,Transferência,CLI-01159,Em trânsito
PED-20240200308,2024-02-08,Geladeira,Eletrodomésticos,Centro-Oeste,GO,3,3946.99,0.15,10064.83,0.0,Transferência,CLI-01378,Em trânsito
PED-20240200309,2024-02-08,Tablet,Eletrônicos,Norte,RR,2,1586.82,0.1,2856.28,0.0,PIX,CLI-00931,Entregue
PED-20240200310,2024-02-08,Notebook,Informática,Sul,PR,4,4943.39,0.0,19773.56,0.0,Cartão de Débito,CLI-00267,Entregue
PED-20240200311,2024-02-09,TV,Eletrodomésticos,Sul,SC,1,3362.76,0.1,3026.48,0.0,Transferência,CLI-01063,Entregue
PED-20240200312,2024-02-09,Console,Games,Nordeste,SE,4,3217.07,0.15,10938.04,0.0,Cartão de Débito,CLI-01499,Cancelado
PED-20240200313,2024-02-09,Console,Games,Sul,RS,5,2486.78,0.15,10568.83,0.0,Transferência,CLI-01084,Entregue
PED-20240200314,2024-02-09,Notebook,Informática,Sul,SC,4,3869.02,0.0,15476.08,0.0,PIX,CLI-00244,Cancelado
PED-20240200315,2024-02-09,Micro-ondas,Eletrodomésticos,Norte,AM,1,768.7,0.0,768.7,0.0,Boleto,CLI-00242,Entregue
PED-20240200316,2024-02-09,Câmera,Eletrônicos,Nordeste,RN,3,3002.22,0.0,9006.67,0.0,Boleto,CLI-01208,Em trânsito
PED-20240200317,2024-02-10,Console,Games,Sudeste,MG,3,2561.09,0.15,6530.78,0.0,Cartão de Crédito,CLI-01122,Entregue
PED-20240200318,2024-02-10,Câmera,Eletrônicos,Sudeste,SP,4,3181.93,0.0,12727.72,0.0,PIX,CLI-00773,Entregue
PED-20240200319,2024-02-10,TV,Eletrodomésticos,Centro-Oeste,GO,2,3505.0,0.05,6659.5,0.0,Cartão de Débito,CLI-00306,Em trânsito
PED-20240200320,2024-02-10,Câmera,Eletrônicos,Sudeste,ES,4,2943.51,0.05,11185.34,0.0,Cartão de Crédito,CLI-01374,Entregue
PED-20240200321,2024-02-10,TV,Eletrodomésticos,Nordeste,PE,2,3717.57,0.1,6691.62,0.0,PIX,CLI-01150,Entregue
PED-20240200322,2024-02-10,Notebook,Informática,Centro-Oeste,DF,2,5114.48,0.1,9206.06,0.0,Cartão de Crédito,CLI-01168,Entregue
PED-20240200323,2024-02-10,Geladeira,Eletrodomésticos,Sul,SC,5,4700.05,0.0,23500.24,0.0,Transferência,CLI-00369,Entregue
PED-20240200324,2024-02-10,Smartphone,Eletrônicos,Nordeste,MA,2,2747.27,0.1,4945.08,0.0,Transferência,CLI-01243,Entregue
PED-20240200325,2024-02-10,Câmera,Eletrônicos,Norte,RR,1,3191.81,0.0,3191.81,0.0,Boleto,CLI-00850,Entregue
PED-20240200326,2024-02-10,Smartphone,Eletrônicos,Centro-Oeste,MT,4,2317.88,0.0,9271.53,0.0,Transferência,CLI-00345,Processando
PED-20240200327,2024-02-10,Smartwatch,Acessórios,Sul,RS,3,1296.59,0.0,3889.77,0.0,Cartão de Débito,CLI-01390,Entregue
PED-20240200328,2024-02-10,Tablet,Eletrônicos,Sudeste,MG,2,1544.67,0.0,3089.34,0.0,Cartão de Crédito,CLI-00656,Entregue
PED-20240200329,2024-02-10,Tablet,Eletrônicos,Norte,RO,3,1732.78,0.0,5198.33,0.0,Boleto,CLI-01223,Entregue
PED-20240200330,2024-02-10,Micro-ondas,Eletrodomésticos,Sul,SC,5,860.57,0.05,4087.72,0.0,PIX,CLI-00125,Cancelado
PED-20240200331,2024-02-11,Câmera,Eletrônicos,Norte,RR,4,2782.84,0.0,11131.36,0.0,Boleto,CLI-00039,Entregue
PED-20240200332,2024-02-11,Smartwatch,Acessórios,Centro-Oeste,DF,2,1294.67,0.15,2200.94,0.0,PIX,CLI-01164,Em trânsito
PED-20240200333,2024-02-11,Console,Games,Norte,AM,5,2550.9,0.0,12754.52,0.0,Boleto,CLI-00503,Entregue
PED-20240200334,2024-02-11,Geladeira,Eletrodomésticos,Norte,RR,4,3622.66,0.05,13766.1,0.0,Transferência,CLI-00593,Processando
PED-20240200335,2024-02-11,Tablet,Eletrônicos,Sudeste,SP,4,1677.58,0.0,6710.33,0.0,Cartão de Débito,CLI-00720,Em trânsito
PED-20240200336,2024-02-11,Fone de Ouvido,Acessórios,Centro-Oeste,MT,1,314.45,0.1,283.0,51.6,Cartão de Débito,CLI-01431,Entregue
PED-20240200337,2024-02-11,Notebook,Informática,Sul,PR,5,5173.41,0.05,24573.69,0.0,Transferência,CLI-00652,Entregue
PED-20240200338,2024-02-12,Câmera,Eletrônicos,Nordeste,SE,3,2956.09,0.0,8868.27,0.0,Cartão de Débito,CLI-01228,Entregue
PED-20240200339,2024-02-12,Câmera,Eletrônicos,Sudeste,RJ,1,3304.44,0.0,3304.44,0.0,Boleto,CLI-00847,Cancelado
PED-20240200340,2024-02-12,Geladeira,Eletrodomésticos,Norte,TO,4,4248.05,0.15,14443.36,0.0,Transferência,CLI-00064,Entregue
PED-20240200341,2024-02-12,TV,Eletrodomésticos,Sudeste,MG,4,3843.84,0.0,15375.36,0.0,Cartão de Crédito,CLI-00256,Entregue
PED-20240200342,2024-02-12,TV,Eletrodomésticos,Nordeste,MA,4,2984.83,0.15,10148.43,0.0,PIX,CLI-01394,Entregue
PED-20240200343,2024-02-12,Câmera,Eletrônicos,Sul,RS,5,3320.23,0.15,14110.97,0.0,Cartão de Débito,CLI-00744,Entregue
PED-20240200344,2024-02-12,Smartphone,Eletrônicos,Nordeste,SE,5,2281.81,0.0,11409.07,0.0,Cartão de Débito,CLI-00228,Processando
PED-20240200345,2024-02-12,Smartwatch,Acessórios,Centro-Oeste,MS,2,1218.64,0.15,2071.69,0.0,Transferência,CLI-01158,Entregue
PED-20240200346,2024-02-13,Tablet,Eletrônicos,Sudeste,RJ,1,1598.81,0.1,1438.93,0.0,Transferência,CLI-01493,Em trânsito
PED-20240200347,2024-02-13,Smartwatch,Acessórios,Sul,PR,1,1377.1,0.15,1170.54,0.0,Transferência,CLI-00518,Entregue
PED-20240200348,2024-02-13,Geladeira,Eletrodomésticos,Norte,AM,4,4377.62,0.15,14883.9,0.0,PIX,CLI-00886,Entregue
PED-20240200349,2024-02-13,Console,Games,Nordeste,PE,5,2771.93,0.0,13859.66,0.0,Cartão de Crédito,CLI-01478,Entregue
PED-20240200350,2024-02-13,Fone de Ouvido,Acessórios,Sudeste,MG,4,353.4,0.0,1413.61,0.0,Boleto,CLI-00686,Entregue
PED-20240200351,2024-02-13,Notebook,Informática,Centro-Oeste,DF,2,5145.43,0.05,9776.32,0.0,Boleto,CLI-00404,Processando
PED-20240200352,2024-02-13,Tablet,Eletrônicos,Nordeste,PB,1,1868.04,0.0,1868.04,0.0,Cartão de Débito,CLI-00050,Entregue
PED-20240200353,2024-02-13,Micro-ondas,Eletrodomésticos,Nordeste,PB,2,705.88,0.0,1411.76,0.0,Cartão de Crédito,CLI-00684,Processando
PED-20240200354,2024-02-13,Geladeira,Eletrodomésticos,Sul,RS,5,4350.65,0.0,21753.27,0.0,Transferência,CLI-00256,Entregue
PED-20240200355,2024-02-13,Notebook,Informática,Sudeste,SP,4,4247.93,0.15,14442.95,0.0,Boleto,CLI-00127,Entregue
PED-20240200356,2024-02-14,TV,Eletrodomésticos,Sudeste,MG,5,3632.49,0.0,18162.47,0.0,Cartão de Crédito,CLI-01146,Entregue
PED-20240200357,2024-02-14,Smartphone,Eletrônicos,Nordeste,AL,4,2196.87,0.05,8348.12,0.0,Transferência,CLI-01352,Entregue
PED-20240200358,2024-02-14,Micro-ondas,Eletrodomésticos,Sudeste,ES,4,791.41,0.05,3007.36,0.0,Transferência,CLI-00208,Em trânsito
PED-20240200359,2024-02-14,Câmera,Eletrônicos,Sudeste,ES,5,3035.07,0.0,15175.33,0.0,Cartão de Crédito,CLI-01219,Entregue
PED-20240200360,2024-02-14,Notebook,Informática,Centro-Oeste,GO,5,3995.08,0.1,17977.84,0.0,Cartão de Débito,CLI-00986,Entregue
PED-20240200361,2024-02-14,Micro-ondas,Eletrodomésticos,Norte,PA,2,713.04,0.0,1426.08,0.0,PIX,CLI-01198,Entregue
PED-20240200362,2024-02-14,Console,Games,Centro-Oeste,MT,3,2870.28,0.1,7749.75,0.0,Boleto,CLI-00962,Em trânsito
PED-20240200363,2024-02-14,Smartwatch,Acessórios,Centro-Oeste,MT,3,1152.78,0.0,3458.34,0.0,Boleto,CLI-00118,Entregue
PED-20240200364,2024-02-14,Fone de Ouvido,Acessórios,Centro-Oeste,DF,4,333.6,0.0,1334.4,0.0,Boleto,CLI-00141,Entregue
PED-20240200365,2024-02-14,Câmera,Eletrônicos,Sul,PR,4,3386.99,0.05,12870.56,0.0,PIX,CLI-01185,Entregue
PED-20240200366,2024-02-14,Micro-ondas,Eletrodomésticos,Nordeste,PB,4,758.87,0.0,3035.47,0.0,Cartão de Crédito,CLI-01016,Entregue
